Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2019-09-27,18.5,20,24,18.5,0.06,8.11
2019-09-26,17.4,18.5,18.5,17.3,0.04,5.71
2019-09-25,16.6,17.5,17.6,16.6,0.03,16.67
2019-09-24,14.4,15,15,14.4,0,4.17
2019-09-23,14.4,14.4,14.4,14.4,0,-0.69
2019-09-20,14.5,14.5,14.5,14.5,0,-2.68
2019-09-19,14,14.9,14.9,13.2,0,0
2019-09-18,14.9,14.9,14.9,14.9,0,0
2019-09-17,13.8,14.9,14.9,13.8,0,7.97
2019-09-16,13.8,13.8,13.8,13.8,0,-6.76
2019-09-13,14.8,14.8,14.8,14.8,0,-0.67
2019-09-12,14.8,14.9,14.9,14.8,0,7.97
2019-09-11,13.8,13.8,15,13.8,0.01,-8
2019-09-10,15,15,15,15,0,7.91
2019-09-09,15.3,13.9,15.3,13.9,0,-9.15
2019-09-06,15.4,15.3,15.4,14.6,0,-4.97
2019-09-05,16.1,16.1,16.1,16.1,0,0
2019-09-04,16.3,16.1,16.3,14.2,0,-1.83
2019-09-02,16,16.4,16.4,16,0,3.8
2019-08-30,15.8,15.8,15.8,15.8,0,5.33
2019-08-29,15.8,15,15.8,15,0,-7.98
2019-08-28,16.3,16.3,16.3,16.3,0,5.16
2019-08-27,16.3,15.5,16.3,14.2,0.01,-4.91
2019-08-26,14.1,16.3,16.7,14.1,0,-2.4
2019-08-23,16,16.7,17,15,0,4.38
2019-08-22,15,16,17.1,12,0.05,0.63
2019-08-21,15.9,15.9,15.9,15,0.01,-5.92
2019-08-20,16.9,16.9,16.9,16.9,0,6.29
2019-08-19,15.8,15.9,15.9,15.8,0,2.58
2019-08-16,14.6,15.5,15.5,14.6,0,-9.36
2019-08-14,17.1,17.1,17.1,17.1,0,1.18
2019-08-13,15,16.9,17.1,15,0.03,-0.59
2019-08-12,17,17,17,17,0,5.59
2019-08-09,16.1,16.1,16.2,14.6,0.01,-0.62
2019-08-08,16.6,16.2,16.7,15,0.01,1.89
2019-08-07,16,15.9,16,15,0,-0.63
2019-08-06,16,16,16,16,0,0
2019-08-05,16,16,16,16,0,0
2019-08-02,14.1,16,16.3,14.1,0.01,6.67
2019-08-01,15.2,15,15.2,14.1,0.04,6.38
2019-07-31,14.2,14.1,14.2,13,0.02,-1.4
2019-07-30,13.4,14.3,14.3,13.4,0,0
2019-07-29,13.8,14.3,14.5,13.8,0.01,-1.38
2019-07-26,12.4,14.5,14.8,12.2,0.06,16.94
2019-07-25,13.1,12.4,13.1,12,0,-5.34
2019-07-24,13.1,13.1,13.1,13.1,0,-0.76
2019-07-23,13.2,13.2,13.2,12.3,0,1.54
2019-07-22,13.1,13,13.8,13,0,0
2019-07-19,13.3,13,13.9,13,0.01,-2.99
2019-07-18,12.8,13.4,13.4,12.8,0,4.69
2019-07-17,10.8,12.8,12.8,10.8,0.04,15.32
2019-07-16,11.3,11.1,11.3,10.6,0,-1.77
2019-07-15,11.1,11.3,11.3,11.1,0,-5.04
2019-07-12,11.2,11.9,11.9,11.2,0,7.21
2019-07-11,11.2,11.1,11.4,11.1,0,-0.89
2019-07-10,10.5,11.2,11.4,10.5,0.01,5.66
2019-07-09,9.55,10.6,10.6,7.65,0.1,10.99
2019-07-08,9.55,9.55,9.55,9.55,0,0
2019-07-05,9.55,9.55,9.55,9.55,0,0
2019-07-04,9.55,9.55,9.55,9.55,0,0
2019-07-03,9.6,9.55,9.6,9.05,0.01,3.24
2019-07-02,9,9.25,9.3,8.1,0.01,2.78
2019-07-01,9.75,9,9.75,9,0,-8.63
2019-06-28,9.9,9.85,9.9,9.3,0,-1.5
2019-06-27,9.2,10,10,8.7,0,6.38
2019-06-26,9.4,9.4,9.4,9.1,0,2.17
2019-06-25,9.4,9.2,9.4,9.2,0,-2.13
2019-06-24,10.1,9.4,10.1,9.4,0,-6
2019-06-21,10,10,10,9.4,0,-1.96
2019-06-19,10.2,10.2,10.2,10.2,0,0.99
2019-06-18,10.1,10.1,10.1,10.1,0,0
2019-06-17,10.1,10.1,10.1,10.1,0,-0.98
2019-06-14,10.2,10.2,10.2,10.2,0,0
2019-06-13,10,10.2,10.2,10,0,-0.97
2019-06-12,10,10.3,10.3,10,0,0
2019-06-11,10.3,10.3,10.3,10.3,0,3
2019-06-10,10,10,10,10,0,-2.91
2019-06-07,10.3,10.3,10.3,10.3,0,0
2019-06-06,9.4,10.3,10.3,9.4,0,3
2019-06-05,9.45,10,10,8.75,0.01,3.09
2019-06-04,10.2,9.7,10.2,9.7,0,-3
2019-06-03,10,10,10,10,0,-4.76
2019-05-31,10.5,10.5,10.5,10.5,0,0
2019-05-30,10.7,10.5,10.7,9.6,0.01,-1.87
2019-05-29,10.7,10.7,10.7,10.7,0,1.9
2019-05-28,10.1,10.5,10.7,10.1,0,10.53
2019-05-27,10.7,9.5,10.7,9.5,0,-11.21
2019-05-24,10.5,10.7,10.7,10.5,0,0
2019-05-23,10.7,10.7,10.7,10.7,0,0
2019-05-22,10.7,10.7,10.7,10.7,0,0
2019-05-21,10,10.7,10.7,10,0,-2.73
2019-05-20,10.9,11,11,10.9,0,1.85
2019-05-17,10.5,10.8,10.8,10.5,0,2.86
2019-05-16,10,10.5,10.5,10,0,-2.78
2019-05-15,10.1,10.8,11.3,10.1,0.01,-1.82
2019-05-14,11,11,11,11,0,0
2019-05-13,10.5,11,11,10.5,0,5.77
2019-05-10,10.4,10.4,10.5,9.65,0.01,0.97
2019-05-09,9.45,10.3,10.3,9.3,0,-1.9
2019-05-08,10.5,10.5,10.5,10.5,0,0
2019-05-07,10.5,10.5,10.5,9.5,0.01,-7.89
2019-05-06,11.4,11.4,11.4,11.4,0,8.57
2019-05-02,11.2,10.5,11.2,10.5,0,-12.5
2019-04-30,12,12,12,12,0,0
2019-04-29,12,12,12,12,0,0
2019-04-26,12,12,12,12,0,0
2019-04-25,11.3,12,12,11.3,0,6.19
2019-04-24,12.4,11.3,12.4,11.3,0,-5.83
2019-04-23,12,12,12,12,0,4.35
2019-04-22,11.5,11.5,11.5,11.5,0,0
2019-04-19,11.5,11.5,11.5,11.5,0,0
2019-04-18,11.3,11.5,11.5,11.3,0,-5.74
2019-04-17,12.2,12.2,12.2,12.2,0,-1.61
2019-04-16,12.4,12.4,12.4,12.4,0,-2.36
2019-04-15,12.7,12.7,12.7,12.7,0,13.39
2019-04-12,12.7,11.2,12.7,11.2,0,-11.81
2019-04-11,11.9,12.7,12.7,11.9,0.01,5.83
2019-04-10,12,12,12,11.1,0,-1.64
2019-04-09,12.2,12.2,12.2,12.2,0,-2.4
2019-04-08,11.6,12.5,12.5,11.6,0.01,13.64
2019-04-05,11.7,11,11.7,11,0,-6.78
2019-04-04,10,11.8,11.8,10,0.01,18
2019-04-03,10.1,10,10.1,10,0,0
2019-04-02,10.6,10,10.6,10,0,-6.54
2019-04-01,10.7,10.7,10.7,10.6,0,2.39
2019-03-29,9,10.45,10.8,9,0.01,16.11
2019-03-28,10.05,9,11.85,9,0.08,-17.81
2019-03-27,11.9,10.95,11.95,10.95,0,-8.37
2019-03-26,11.95,11.95,11.95,11.95,0,0
2019-03-25,11.95,11.95,11.95,11.95,0,2.14
2019-03-22,11.85,11.7,11.85,10.8,0,-2.09
2019-03-21,12,11.95,12,11.5,0.01,-1.24
2019-03-20,12.2,12.1,12.2,10.5,0.01,-1.22
2019-03-19,12.25,12.25,12.25,12.25,0,0
2019-03-18,12.35,12.25,12.35,11.2,0.02,-0.81
2019-03-15,12.35,12.35,12.35,12.35,0,-1.2
2019-03-14,12.45,12.5,12.5,12.45,0,0.81
2019-03-13,12.4,12.4,12.4,12.4,0,0
2019-03-12,12.45,12.4,12.45,11.8,0,-0.4
2019-03-11,12.5,12.45,12.5,11,0.01,-1.58
2019-03-08,12.65,12.65,12.65,11.3,0.01,0
2019-03-07,12.65,12.65,12.65,12.65,0,0
2019-03-06,11.25,12.65,12.65,11.25,0.01,5.86
2019-03-05,11.7,11.95,11.95,11.2,0,-6.64
2019-03-04,13.5,12.8,13.5,11.05,0.02,-6.23
2019-03-01,13,13.65,13.95,13,0.01,13.75
2019-02-28,10,12,12,10,0.04,11.11
2019-02-27,10.9,10.8,10.9,9.58,0,-0.92
2019-02-26,13.25,10.9,13.25,8.5,0.08,-18.35
2019-02-25,12.5,13.35,13.35,12.5,0.01,6.8
2019-02-22,12.5,12.5,12.5,11,0,0
2019-02-21,12.4,12.5,12.5,12,0.01,5.93
2019-02-20,11.45,11.8,11.9,9.5,0.02,9.26
2019-02-19,10.8,10.8,10.8,10.8,0,8
2019-02-18,9.76,10,10,9.74,0.01,5.49
2019-02-15,9.2,9.48,9.48,9.2,0,3.27
2019-02-14,9.4,9.18,9.4,9,0,-3.77
2019-02-13,9.4,9.54,9.58,8.7,0.01,1.92
2019-02-12,9.36,9.36,9.36,8.88,0.01,-0.21
2019-02-11,9,9.38,9.38,8.98,0,-0.21
2019-02-08,9.28,9.4,9.4,9.28,0,1.29
